datatime,vehiclestatus,chargestatus,runmodel,speed,summileage,sumvoltage,sumcurrent,soc,dcdcstatus,gearnum,insulationresistance
2018-01-07 13:57:46,1,3,1,2.4,2518.0,707.0,3.39999999999998,65,1,14,3755
2018-01-07 13:58:15,1,3,1,33.8,2518.0,675.0,115.6,65,1,14,3676
2018-01-07 13:58:45,1,3,1,0.0,2518.0,705.0,0.39999999999997704,65,1,14,5485
2018-01-07 13:59:14,1,3,1,0.0,2518.0,706.0,0.39999999999997704,64,1,14,5795
2018-01-07 13:59:44,1,3,1,10.2,2518.0,705.0,1.10000000000002,64,1,14,3754
2018-01-07 14:00:14,1,3,1,36.1,2519.0,712.0,-25.6,64,1,14,3834
2018-01-07 14:00:44,1,3,1,0.0,2519.0,705.0,0.39999999999997704,64,1,14,5795
2018-01-07 14:01:15,1,3,1,0.0,2519.0,706.0,0.39999999999997704,64,1,14,5795
2018-01-07 14:01:44,1,3,1,23.5,2519.0,704.0,-0.899999999999977,63,1,14,3754
2018-01-07 14:02:14,1,3,1,21.6,2519.0,699.0,23.6,63,1,14,3676
2018-01-07 14:02:44,1,3,1,35.6,2519.0,686.0,-1.7999999999999499,63,1,14,3676
2018-01-07 14:03:13,1,3,1,4.1,2519.0,704.0,0.700000000000045,63,1,14,3755
2018-01-07 14:03:44,1,3,1,26.4,2519.0,698.0,20.6,62,1,14,3676
2018-01-07 14:04:14,1,3,1,34.5,2520.0,694.0,-6.0,62,1,14,3676
2018-01-07 14:04:44,1,3,1,0.0,2520.0,704.0,0.39999999999997704,62,1,14,5795
2018-01-07 14:05:13,1,3,1,45.2,2520.0,700.0,-11.1,61,1,14,3676
2018-01-07 14:05:43,1,3,1,60.2,2520.0,688.0,-13.2,60,1,14,3677
2018-01-07 14:06:13,1,3,1,92.9,2521.0,683.0,-23.5,58,1,14,3676
2018-01-07 14:06:43,1,3,1,0.5,2522.0,701.0,0.700000000000045,58,1,14,3677
2018-01-07 14:07:13,1,3,1,0.0,2522.0,703.0,0.39999999999997704,58,1,14,5795
2018-01-07 14:07:43,1,3,1,23.2,2522.0,682.0,93.5,58,1,14,3676
2018-01-07 14:08:13,1,3,1,19.3,2522.0,697.0,2.39999999999998,58,1,14,3677
2018-01-07 14:08:42,1,3,1,38.9,2522.0,696.0,14.1,57,1,14,3755
2018-01-07 14:09:12,1,3,1,17.0,2522.0,704.0,0.600000000000023,57,1,14,3755
2018-01-07 14:09:42,1,3,1,26.4,2522.0,688.0,12.7,57,1,14,3676
2018-01-07 14:10:12,1,3,1,1.2,2523.0,703.0,2.60000000000002,56,1,14,3601
2018-01-07 14:10:42,1,3,1,21.3,2523.0,690.0,35.0,56,1,14,3755
2018-01-07 14:11:12,1,3,1,0.0,2523.0,704.0,0.39999999999997704,56,1,14,5795
2018-01-07 14:11:42,1,3,1,0.0,2523.0,705.0,0.39999999999997704,56,1,14,5795
2018-01-07 14:12:11,1,3,1,0.0,2523.0,705.0,0.39999999999997704,56,1,14,5795
2018-01-07 14:12:41,1,3,1,7.2,2523.0,702.0,12.7,56,1,14,3676
2018-01-07 14:13:11,1,3,1,0.0,2523.0,703.0,0.39999999999997704,56,1,14,5636
2018-01-07 14:13:41,1,3,1,21.0,2523.0,705.0,-5.0,55,1,14,3755
2018-01-07 14:14:12,1,3,1,27.8,2523.0,702.0,-3.79999999999995,55,1,14,3755
2018-01-07 14:14:42,1,3,1,0.0,2523.0,704.0,0.39999999999997704,55,1,14,5636
2018-01-07 14:15:12,1,3,1,0.0,2523.0,705.0,0.39999999999997704,55,1,14,5795
2018-01-07 14:15:41,1,3,1,0.0,2523.0,706.0,0.39999999999997704,55,1,14,5795
2018-01-07 14:16:10,1,3,1,0.0,2523.0,706.0,0.39999999999997704,55,1,14,5795
2018-01-07 14:16:40,1,3,1,21.6,2523.0,696.0,22.1,55,1,14,3676
2018-01-07 14:17:10,1,3,1,30.5,2523.0,706.0,-20.5,54,1,14,3755
2018-01-07 14:17:40,1,3,1,0.9,2524.0,703.0,0.600000000000023,54,1,14,3755
2018-01-07 14:18:10,1,3,1,0.0,2524.0,705.0,0.39999999999997704,54,1,14,5795
2018-01-07 14:18:41,1,3,1,35.4,2524.0,695.0,-0.600000000000023,54,1,14,3676
2018-01-07 14:19:11,1,3,1,3.9,2524.0,703.0,0.700000000000045,53,1,14,3676
2018-01-07 14:19:40,1,3,1,24.1,2524.0,702.0,-0.799999999999955,53,1,14,3676
2018-01-07 14:20:10,1,3,1,39.9,2525.0,687.0,59.599999999999895,53,1,14,3676
2018-01-07 14:20:39,1,3,1,8.7,2525.0,704.0,0.700000000000045,52,1,14,3601
2018-01-07 14:21:09,1,3,1,33.3,2525.0,687.0,33.7,52,1,14,3676
2018-01-07 14:21:39,1,3,1,6.9,2525.0,703.0,1.0,52,1,14,3676
2018-01-07 14:22:09,1,3,1,34.2,2525.0,683.0,44.8,52,1,14,3676
2018-01-07 14:22:39,1,3,1,19.4,2525.0,695.0,16.1,51,1,14,3676
2018-01-07 14:23:09,1,3,1,0.0,2525.0,704.0,0.39999999999997704,51,1,14,5636
2018-01-07 14:23:39,1,3,1,0.0,2525.0,705.0,0.299999999999955,51,1,14,5636
2018-01-07 14:24:09,1,3,1,0.0,2525.0,705.0,0.39999999999997704,51,1,14,5795
2018-01-07 14:24:39,1,3,1,7.4,2526.0,700.0,1.2000000000000501,51,1,14,3676
2018-01-07 14:25:09,1,3,1,0.0,2526.0,705.0,0.600000000000023,51,1,15,5795
2018-01-07 14:25:39,1,3,1,0.0,2526.0,706.0,0.299999999999955,51,1,15,5795
2018-01-07 14:26:09,1,3,1,0.0,2526.0,706.0,0.39999999999997704,51,1,15,5636
2018-01-07 14:26:38,1,3,1,0.0,2526.0,706.0,0.39999999999997704,51,1,15,5795
2018-01-07 14:27:08,1,3,1,0.0,2526.0,706.0,0.700000000000045,51,1,14,5795
2018-01-07 14:27:38,1,3,1,0.0,2526.0,706.0,0.299999999999955,51,1,15,5636
2018-01-07 14:28:08,1,3,1,0.0,2526.0,706.0,0.299999999999955,51,1,15,5636
2018-01-07 14:28:38,1,3,1,0.0,2526.0,706.0,0.299999999999955,51,1,15,5795
2018-01-07 14:29:08,1,3,1,0.0,2526.0,707.0,0.299999999999955,51,1,15,5795
2018-01-07 14:29:38,1,3,1,0.0,2526.0,707.0,0.299999999999955,51,1,15,5795
2018-01-07 14:30:07,1,3,1,0.0,2526.0,707.0,0.299999999999955,51,1,15,5795
2018-01-07 14:30:37,1,3,1,0.0,2526.0,707.0,0.39999999999997704,51,1,15,5795
2018-01-07 14:31:07,1,3,1,0.0,2526.0,707.0,0.5,51,1,15,5795
2018-01-07 14:31:37,1,3,1,0.0,2526.0,707.0,0.299999999999955,51,1,15,5795
2018-01-07 14:32:07,1,3,1,0.0,2526.0,707.0,0.299999999999955,51,1,15,5636
2018-01-07 14:32:37,1,3,1,0.0,2526.0,707.0,0.299999999999955,51,1,15,5795
2018-01-07 14:33:07,1,3,1,0.0,2526.0,707.0,0.299999999999955,51,1,15,5795
2018-01-07 14:33:36,1,3,1,0.0,2526.0,707.0,0.299999999999955,51,1,15,5636
2018-01-07 14:34:06,1,3,1,0.0,2526.0,707.0,0.299999999999955,51,1,15,5635
2018-01-07 14:34:36,1,3,1,0.0,2526.0,707.0,0.299999999999955,51,1,15,5795
2018-01-07 14:35:06,1,3,1,0.0,2526.0,707.0,0.299999999999955,51,1,15,5795
2018-01-07 14:35:37,1,3,1,0.0,2526.0,707.0,0.299999999999955,51,1,15,5795
2018-01-07 14:36:07,1,3,1,0.0,2526.0,707.0,0.299999999999955,51,1,15,5795
2018-01-07 14:36:37,1,3,1,0.0,2526.0,707.0,0.899999999999977,51,1,13,4823
2018-01-07 14:37:06,1,3,1,0.0,2526.0,707.0,0.299999999999955,51,1,15,5795
2018-01-07 14:37:35,1,3,1,0.3,2526.0,707.0,2.20000000000005,51,1,14,3676
2018-01-07 14:38:05,1,3,1,0.8,2526.0,707.0,2.39999999999998,51,1,14,3676
2018-01-07 14:38:35,1,3,1,0.0,2526.0,707.0,0.39999999999997704,51,1,14,5636
2018-01-07 14:39:05,1,3,1,0.0,2526.0,707.0,0.39999999999997704,51,1,14,5795
2018-01-07 14:39:36,1,3,1,0.0,2526.0,707.0,0.39999999999997704,51,1,14,5795
2018-01-07 14:40:06,1,3,1,0.0,2526.0,707.0,0.299999999999955,51,1,14,5795
2018-01-07 14:40:35,1,3,1,0.0,2526.0,707.0,0.299999999999955,51,1,14,5636
2018-01-07 14:41:05,1,3,1,5.6,2526.0,706.0,3.70000000000005,50,1,14,3676
2018-01-07 14:41:34,1,3,1,19.7,2526.0,705.0,0.799999999999955,50,1,14,3677
2018-01-07 14:42:04,1,3,1,0.0,2526.0,704.0,0.299999999999955,50,1,14,5636
2018-01-07 14:42:34,1,3,1,0.0,2526.0,706.0,0.299999999999955,50,1,14,5795
2018-01-07 14:43:04,1,3,1,0.0,2526.0,706.0,0.299999999999955,50,1,14,5636
2018-01-07 14:43:34,1,3,1,0.0,2526.0,706.0,0.39999999999997704,50,1,14,5795
2018-01-07 14:44:04,1,3,1,35.4,2526.0,679.0,59.900000000000105,50,1,14,3755
2018-01-07 14:44:34,1,3,1,0.2,2526.0,704.0,0.39999999999997704,49,1,14,3676
2018-01-07 14:45:04,1,3,1,28.2,2527.0,706.0,-4.5,49,1,14,3754
2018-01-07 14:45:34,1,3,1,25.6,2527.0,705.0,-7.0,49,1,14,3676
2018-01-07 14:46:04,1,3,1,15.1,2527.0,700.0,1.2999999999999499,48,1,14,3676
2018-01-07 14:46:34,1,3,1,28.4,2527.0,697.0,11.0,48,1,14,3677
2018-01-07 14:47:04,1,3,1,18.5,2527.0,695.0,10.0,48,1,14,3755
2018-01-07 14:47:33,1,3,1,10.3,2527.0,701.0,1.2000000000000501,48,1,14,3755
2018-01-07 14:48:03,1,3,1,11.1,2528.0,701.0,0.799999999999955,48,1,14,3755
2018-01-07 14:48:33,1,3,1,1.5,2528.0,703.0,0.899999999999977,47,1,13,3755
2018-01-07 14:49:03,1,3,1,2.4,2528.0,703.0,3.0,47,1,14,3677
2018-01-07 14:49:33,2,3,255,0.0,2528.0,704.0,-0.100000000000023,47,2,15,65535
2018-01-07 14:50:03,2,3,255,0.0,2528.0,705.0,-0.100000000000023,47,2,15,65535
2018-01-07 14:50:33,2,3,255,0.0,2528.0,705.0,-0.100000000000023,47,2,15,65535
2018-01-07 14:51:02,2,1,255,0.0,2528.0,706.0,-1.0,47,2,15,65535
2018-01-07 14:51:32,2,1,255,0.0,2528.0,710.0,-4.10000000000002,48,2,15,65535
2018-01-07 14:52:02,2,1,255,0.0,2528.0,711.0,-4.10000000000002,48,2,15,65535
2018-01-07 14:52:32,2,1,255,0.0,2528.0,711.0,-4.10000000000002,48,2,15,65535
2018-01-07 14:53:02,2,1,255,0.0,2528.0,712.0,-4.10000000000002,48,2,15,65535
2018-01-07 14:53:32,2,1,255,0.0,2528.0,712.0,-4.10000000000002,48,2,15,65535
2018-01-07 14:54:01,2,1,255,0.0,2528.0,712.0,-4.10000000000002,48,2,15,65535
2018-01-07 14:54:31,2,1,255,0.0,2528.0,712.0,-4.10000000000002,48,2,15,65535
2018-01-07 14:55:01,2,1,255,0.0,2528.0,712.0,-4.10000000000002,48,2,15,65535
2018-01-07 14:55:31,2,1,255,0.0,2528.0,713.0,-4.10000000000002,49,2,15,65535
2018-01-07 14:56:02,2,1,255,0.0,2528.0,713.0,-4.10000000000002,49,2,15,65535
2018-01-07 14:56:32,2,1,255,0.0,2528.0,714.0,-4.10000000000002,49,2,15,65535
2018-01-07 14:57:02,2,1,255,0.0,2528.0,714.0,-4.10000000000002,49,2,15,65535
2018-01-07 14:57:31,2,1,255,0.0,2528.0,714.0,-4.10000000000002,49,2,15,65535
2018-01-07 14:58:00,2,1,255,0.0,2528.0,714.0,-4.10000000000002,49,2,15,65535
2018-01-07 14:58:30,2,1,255,0.0,2528.0,714.0,-4.10000000000002,49,2,15,65535
2018-01-07 14:59:00,2,1,255,0.0,2528.0,714.0,-4.10000000000002,50,2,15,65535
2018-01-07 14:59:30,2,1,255,0.0,2528.0,714.0,-4.10000000000002,50,2,15,65535
2018-01-07 15:00:00,2,1,255,0.0,2528.0,714.0,-4.10000000000002,50,2,15,65535
2018-01-07 15:00:31,2,1,255,0.0,2528.0,714.0,-4.10000000000002,50,2,15,65535
2018-01-07 15:01:00,2,1,255,0.0,2528.0,715.0,-4.10000000000002,50,2,15,65535
2018-01-07 15:01:30,2,1,255,0.0,2528.0,715.0,-4.10000000000002,50,2,15,65535
2018-01-07 15:02:00,2,1,255,0.0,2528.0,715.0,-4.10000000000002,50,2,15,65535
2018-01-07 15:02:29,2,1,255,0.0,2528.0,715.0,-4.10000000000002,51,2,15,65535
2018-01-07 15:02:59,2,1,255,0.0,2528.0,715.0,-4.10000000000002,51,2,15,65535
2018-01-07 15:03:29,2,1,255,0.0,2528.0,715.0,-4.10000000000002,51,2,15,65535
2018-01-07 15:04:00,2,1,255,0.0,2528.0,715.0,-4.10000000000002,51,2,15,65535
2018-01-07 15:04:29,2,1,255,0.0,2528.0,715.0,-4.10000000000002,51,2,15,65535
2018-01-07 15:04:59,2,1,255,0.0,2528.0,715.0,-4.10000000000002,51,2,15,65535
2018-01-07 15:05:29,2,1,255,0.0,2528.0,715.0,-4.10000000000002,51,2,15,65535
2018-01-07 15:05:59,2,1,255,0.0,2528.0,715.0,-4.10000000000002,51,2,15,65535
2018-01-07 15:06:29,2,1,255,0.0,2528.0,716.0,-4.10000000000002,52,2,15,65535
2018-01-07 15:06:59,2,1,255,0.0,2528.0,715.0,-4.10000000000002,52,2,15,65535
2018-01-07 15:07:28,2,1,255,0.0,2528.0,716.0,-4.10000000000002,52,2,15,65535
2018-01-07 15:07:58,2,1,255,0.0,2528.0,716.0,-4.10000000000002,52,2,15,65535
2018-01-07 15:08:28,2,1,255,0.0,2528.0,716.0,-4.10000000000002,52,2,15,65535
2018-01-07 15:08:58,2,1,255,0.0,2528.0,716.0,-4.10000000000002,52,2,15,65535
2018-01-07 15:09:28,2,1,255,0.0,2528.0,716.0,-4.10000000000002,52,2,15,65535
2018-01-07 15:09:58,2,1,255,0.0,2528.0,716.0,-4.10000000000002,53,2,15,65535
2018-01-07 15:10:28,2,1,255,0.0,2528.0,716.0,-4.10000000000002,53,2,15,65535
2018-01-07 15:10:57,2,1,255,0.0,2528.0,716.0,-4.10000000000002,53,2,15,65535
2018-01-07 15:11:27,2,1,255,0.0,2528.0,716.0,-4.10000000000002,53,2,15,65535
2018-01-07 15:11:57,2,1,255,0.0,2528.0,716.0,-4.10000000000002,53,2,15,65535
2018-01-07 15:12:27,2,1,255,0.0,2528.0,716.0,-4.10000000000002,53,2,15,65535
2018-01-07 15:12:57,2,1,255,0.0,2528.0,716.0,-4.10000000000002,53,2,15,65535
2018-01-07 15:13:27,2,1,255,0.0,2528.0,716.0,-4.10000000000002,53,2,15,65535
2018-01-07 15:13:56,2,1,255,0.0,2528.0,716.0,-4.10000000000002,54,2,15,65535
2018-01-07 15:14:26,2,1,255,0.0,2528.0,716.0,-4.10000000000002,54,2,15,65535
2018-01-07 15:14:56,2,1,255,0.0,2528.0,716.0,-4.10000000000002,54,2,15,65535
2018-01-07 15:15:26,2,1,255,0.0,2528.0,717.0,-4.10000000000002,54,2,15,65535
2018-01-07 15:15:56,2,1,255,0.0,2528.0,717.0,-4.10000000000002,54,2,15,65535
2018-01-07 15:16:26,2,1,255,0.0,2528.0,717.0,-4.10000000000002,54,2,15,65535
2018-01-07 15:16:56,2,1,255,0.0,2528.0,717.0,-4.10000000000002,54,2,15,65535
2018-01-07 15:17:25,2,1,255,0.0,2528.0,717.0,-4.10000000000002,55,2,15,65535
2018-01-07 15:17:55,2,1,255,0.0,2528.0,717.0,-4.10000000000002,55,2,15,65535
2018-01-07 15:18:25,2,1,255,0.0,2528.0,717.0,-4.10000000000002,55,2,15,65535
2018-01-07 15:18:55,2,1,255,0.0,2528.0,717.0,-4.10000000000002,55,2,15,65535
2018-01-07 15:19:25,2,1,255,0.0,2528.0,717.0,-4.10000000000002,55,2,15,65535
2018-01-07 15:19:55,2,1,255,0.0,2528.0,717.0,-4.10000000000002,55,2,15,65535
2018-01-07 15:20:24,2,1,255,0.0,2528.0,717.0,-4.10000000000002,55,2,15,65535
2018-01-07 15:20:54,2,1,255,0.0,2528.0,717.0,-4.10000000000002,56,2,15,65535
2018-01-07 15:21:24,2,1,255,0.0,2528.0,717.0,-4.10000000000002,56,2,15,65535
2018-01-07 15:21:54,2,1,255,0.0,2528.0,717.0,-4.10000000000002,56,2,15,65535
2018-01-07 15:22:24,2,1,255,0.0,2528.0,717.0,-4.10000000000002,56,2,15,65535
2018-01-07 15:22:54,2,1,255,0.0,2528.0,717.0,-4.10000000000002,56,2,15,65535
2018-01-07 15:23:24,2,1,255,0.0,2528.0,717.0,-4.10000000000002,56,2,15,65535
2018-01-07 15:23:53,2,1,255,0.0,2528.0,717.0,-4.10000000000002,56,2,15,65535
2018-01-07 15:24:23,2,1,255,0.0,2528.0,717.0,-4.10000000000002,56,2,15,65535
2018-01-07 15:24:53,2,1,255,0.0,2528.0,717.0,-4.10000000000002,57,2,15,65535
2018-01-07 15:25:24,2,1,255,0.0,2528.0,717.0,-4.10000000000002,57,2,15,65535
2018-01-07 15:25:54,2,1,255,0.0,2528.0,717.0,-4.10000000000002,57,2,15,65535
2018-01-07 15:26:24,2,1,255,0.0,2528.0,717.0,-4.10000000000002,57,2,15,65535
2018-01-07 15:26:54,2,1,255,0.0,2528.0,718.0,-4.10000000000002,57,2,15,65535
2018-01-07 15:27:23,2,1,255,0.0,2528.0,718.0,-4.10000000000002,57,2,15,65535
2018-01-07 15:27:52,2,1,255,0.0,2528.0,718.0,-4.10000000000002,57,2,15,65535
2018-01-07 15:28:22,2,1,255,0.0,2528.0,718.0,-4.10000000000002,58,2,15,65535
2018-01-07 15:28:52,2,1,255,0.0,2528.0,718.0,-4.10000000000002,58,2,15,65535
2018-01-07 15:29:23,2,1,255,0.0,2528.0,718.0,-4.10000000000002,58,2,15,65535
2018-01-07 15:29:53,2,1,255,0.0,2528.0,718.0,-4.10000000000002,58,2,15,65535
2018-01-07 15:30:22,2,1,255,0.0,2528.0,718.0,-4.10000000000002,58,2,15,65535
2018-01-07 15:30:52,2,1,255,0.0,2528.0,718.0,-4.10000000000002,58,2,15,65535
2018-01-07 15:31:21,2,1,255,0.0,2528.0,718.0,-4.10000000000002,58,2,15,65535
2018-01-07 15:31:51,2,1,255,0.0,2528.0,718.0,-4.10000000000002,58,2,15,65535
2018-01-07 15:32:21,2,1,255,0.0,2528.0,718.0,-4.10000000000002,59,2,15,65535
2018-01-07 15:32:51,2,1,255,0.0,2528.0,718.0,-4.10000000000002,59,2,15,65535
2018-01-07 15:33:22,2,1,255,0.0,2528.0,718.0,-4.10000000000002,59,2,15,65535
2018-01-07 15:33:51,2,1,255,0.0,2528.0,718.0,-4.10000000000002,59,2,15,65535
2018-01-07 15:34:21,2,1,255,0.0,2528.0,718.0,-4.10000000000002,59,2,15,65535
2018-01-07 15:34:51,2,1,255,0.0,2528.0,718.0,-4.10000000000002,59,2,15,65535
2018-01-07 15:35:21,2,1,255,0.0,2528.0,718.0,-4.10000000000002,59,2,15,65535
2018-01-07 15:35:51,2,1,255,0.0,2528.0,719.0,-4.10000000000002,60,2,15,65535
2018-01-07 15:36:21,2,1,255,0.0,2528.0,718.0,-4.10000000000002,60,2,15,65535
2018-01-07 15:36:50,2,1,255,0.0,2528.0,718.0,-4.10000000000002,60,2,15,65535
2018-01-07 15:37:20,2,1,255,0.0,2528.0,719.0,-4.10000000000002,60,2,15,65535
2018-01-07 15:37:50,2,1,255,0.0,2528.0,719.0,-4.10000000000002,60,2,15,65535
2018-01-07 15:38:20,2,1,255,0.0,2528.0,719.0,-4.10000000000002,60,2,15,65535
2018-01-07 15:38:50,2,1,255,0.0,2528.0,719.0,-4.10000000000002,60,2,15,65535
2018-01-07 15:39:20,2,1,255,0.0,2528.0,719.0,-4.10000000000002,60,2,15,65535
2018-01-07 15:39:50,2,1,255,0.0,2528.0,719.0,-4.10000000000002,61,2,15,65535
2018-01-07 15:40:19,2,1,255,0.0,2528.0,719.0,-4.10000000000002,61,2,15,65535
2018-01-07 15:40:49,2,1,255,0.0,2528.0,719.0,-4.10000000000002,61,2,15,65535
2018-01-07 15:41:19,2,1,255,0.0,2528.0,719.0,-4.10000000000002,61,2,15,65535
2018-01-07 15:41:49,2,1,255,0.0,2528.0,719.0,-4.10000000000002,61,2,15,65535
2018-01-07 15:42:19,2,1,255,0.0,2528.0,719.0,-4.10000000000002,61,2,15,65535
2018-01-07 15:42:49,2,1,255,0.0,2528.0,719.0,-4.10000000000002,61,2,15,65535
2018-01-07 15:43:18,2,1,255,0.0,2528.0,719.0,-4.10000000000002,62,2,15,65535
2018-01-07 15:43:48,2,1,255,0.0,2528.0,719.0,-4.10000000000002,62,2,15,65535
2018-01-07 15:44:18,2,1,255,0.0,2528.0,719.0,-4.10000000000002,62,2,15,65535
2018-01-07 15:44:48,2,1,255,0.0,2528.0,719.0,-4.10000000000002,62,2,15,65535
2018-01-07 15:45:19,2,1,255,0.0,2528.0,719.0,-4.10000000000002,62,2,15,65535
2018-01-07 15:45:49,2,1,255,0.0,2528.0,719.0,-4.10000000000002,62,2,15,65535
2018-01-07 15:46:19,2,1,255,0.0,2528.0,719.0,-4.10000000000002,62,2,15,65535
2018-01-07 15:46:48,2,1,255,0.0,2528.0,719.0,-4.10000000000002,62,2,15,65535
2018-01-07 15:47:17,2,1,255,0.0,2528.0,720.0,-4.10000000000002,63,2,15,65535
2018-01-07 15:47:47,2,1,255,0.0,2528.0,720.0,-4.10000000000002,63,2,15,65535
2018-01-07 15:48:17,2,1,255,0.0,2528.0,719.0,-4.10000000000002,63,2,15,65535
2018-01-07 15:48:48,2,1,255,0.0,2528.0,720.0,-4.10000000000002,63,2,15,65535
2018-01-07 15:49:18,2,1,255,0.0,2528.0,720.0,-4.10000000000002,63,2,15,65535
2018-01-07 15:49:48,2,1,255,0.0,2528.0,720.0,-4.10000000000002,63,2,15,65535
2018-01-07 15:50:17,2,1,255,0.0,2528.0,720.0,-4.10000000000002,63,2,15,65535
2018-01-07 15:50:47,2,1,255,0.0,2528.0,720.0,-4.10000000000002,64,2,15,65535
2018-01-07 15:51:16,2,1,255,0.0,2528.0,720.0,-4.10000000000002,64,2,15,65535
2018-01-07 15:51:46,2,1,255,0.0,2528.0,720.0,-4.10000000000002,64,2,15,65535
2018-01-07 15:52:16,2,1,255,0.0,2528.0,720.0,-4.10000000000002,64,2,15,65535
2018-01-07 15:52:47,2,1,255,0.0,2528.0,720.0,-4.10000000000002,64,2,15,65535
2018-01-07 15:53:16,2,1,255,0.0,2528.0,720.0,-4.10000000000002,64,2,15,65535
2018-01-07 15:53:46,2,1,255,0.0,2528.0,720.0,-4.10000000000002,64,2,15,65535
2018-01-07 15:54:16,2,1,255,0.0,2528.0,720.0,-4.10000000000002,64,2,15,65535
2018-01-07 15:54:45,2,1,255,0.0,2528.0,720.0,-4.10000000000002,65,2,15,65535
2018-01-07 15:55:16,2,1,255,0.0,2528.0,720.0,-4.10000000000002,65,2,15,65535
2018-01-07 15:55:46,2,1,255,0.0,2528.0,721.0,-4.10000000000002,65,2,15,65535
2018-01-07 15:56:16,2,1,255,0.0,2528.0,721.0,-4.10000000000002,65,2,15,65535
2018-01-07 15:56:45,2,1,255,0.0,2528.0,721.0,-4.10000000000002,65,2,15,65535
2018-01-07 15:57:15,2,1,255,0.0,2528.0,721.0,-4.10000000000002,65,2,15,65535
2018-01-07 15:57:45,2,1,255,0.0,2528.0,721.0,-4.10000000000002,65,2,15,65535
2018-01-07 15:58:15,2,1,255,0.0,2528.0,721.0,-4.10000000000002,66,2,15,65535
2018-01-07 15:58:45,2,1,255,0.0,2528.0,721.0,-4.10000000000002,66,2,15,65535
2018-01-07 15:59:15,2,1,255,0.0,2528.0,721.0,-4.10000000000002,66,2,15,65535
2018-01-07 15:59:44,2,1,255,0.0,2528.0,722.0,-4.10000000000002,66,2,15,65535
2018-01-07 16:00:14,2,1,255,0.0,2528.0,722.0,-4.10000000000002,66,2,15,65535
2018-01-07 16:00:44,2,1,255,0.0,2528.0,722.0,-4.10000000000002,66,2,15,65535
2018-01-07 16:01:14,2,1,255,0.0,2528.0,722.0,-4.10000000000002,66,2,15,65535
2018-01-07 16:01:44,2,1,255,0.0,2528.0,722.0,-4.10000000000002,66,2,15,65535
2018-01-07 16:02:14,2,1,255,0.0,2528.0,722.0,-4.10000000000002,67,2,15,65535
2018-01-07 16:02:44,2,1,255,0.0,2528.0,722.0,-4.10000000000002,67,2,15,65535
2018-01-07 16:03:13,2,1,255,0.0,2528.0,722.0,-4.10000000000002,67,2,15,65535
2018-01-07 16:03:43,2,1,255,0.0,2528.0,723.0,-4.10000000000002,67,2,15,65535
2018-01-07 16:04:13,2,1,255,0.0,2528.0,723.0,-4.10000000000002,67,2,15,65535
2018-01-07 16:04:43,2,1,255,0.0,2528.0,723.0,-4.10000000000002,67,2,15,65535
2018-01-07 16:05:13,2,1,255,0.0,2528.0,723.0,-4.10000000000002,67,2,15,65535
2018-01-07 16:05:44,2,1,255,0.0,2528.0,721.0,-4.10000000000002,68,2,15,65535
2018-01-07 16:06:14,2,1,255,0.0,2528.0,721.0,-4.10000000000002,68,2,15,65535
2018-01-07 16:06:42,2,1,255,0.0,2528.0,721.0,-4.10000000000002,68,2,15,65535
2018-01-07 16:07:12,2,1,255,0.0,2528.0,722.0,-4.10000000000002,68,2,15,65535
2018-01-07 16:07:42,2,1,255,0.0,2528.0,722.0,-4.10000000000002,68,2,15,65535
2018-01-07 16:08:12,2,1,255,0.0,2528.0,723.0,-4.10000000000002,68,2,15,65535
2018-01-07 16:08:43,2,1,255,0.0,2528.0,723.0,-4.10000000000002,68,2,15,65535
2018-01-07 16:09:13,2,1,255,0.0,2528.0,723.0,-4.10000000000002,68,2,15,65535
2018-01-07 16:09:42,2,1,255,0.0,2528.0,723.0,-4.10000000000002,69,2,15,65535
2018-01-07 16:10:12,2,1,255,0.0,2528.0,723.0,-4.10000000000002,69,2,15,65535
2018-01-07 16:10:41,2,1,255,0.0,2528.0,723.0,-4.10000000000002,69,2,15,65535
2018-01-07 16:11:11,2,1,255,0.0,2528.0,723.0,-4.10000000000002,69,2,15,65535
2018-01-07 16:11:41,2,1,255,0.0,2528.0,723.0,-4.10000000000002,69,2,15,65535
2018-01-07 16:12:11,2,1,255,0.0,2528.0,723.0,-4.10000000000002,69,2,15,65535
2018-01-07 16:12:42,2,1,255,0.0,2528.0,723.0,-4.10000000000002,69,2,15,65535
2018-01-07 16:13:11,2,1,255,0.0,2528.0,723.0,-4.10000000000002,70,2,15,65535
2018-01-07 16:13:41,2,1,255,0.0,2528.0,725.0,-4.10000000000002,70,2,15,65535
2018-01-07 16:14:11,2,1,255,0.0,2528.0,725.0,-4.10000000000002,70,2,15,65535
2018-01-07 16:14:40,2,1,255,0.0,2528.0,726.0,-4.10000000000002,70,2,15,65535
2018-01-07 16:15:10,2,1,255,0.0,2528.0,726.0,-4.10000000000002,70,2,15,65535
2018-01-07 16:15:41,2,1,255,0.0,2528.0,726.0,-4.10000000000002,70,2,15,65535
2018-01-07 16:16:10,2,1,255,0.0,2528.0,726.0,-4.10000000000002,70,2,15,65535
2018-01-07 16:16:40,2,1,255,0.0,2528.0,726.0,-4.10000000000002,70,2,15,65535
2018-01-07 16:17:10,2,1,255,0.0,2528.0,726.0,-4.10000000000002,71,2,15,65535
2018-01-07 16:17:40,2,1,255,0.0,2528.0,726.0,-4.10000000000002,71,2,15,65535
